,timestamp,d0,d1,d2,d3,d4,d5,d6,d7,d8,c0,c1,c2,c3,c4,c5,c6,c7,c8
643,0 days 00:02:07.206468,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
644,0 days 00:02:07.409592,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
645,0 days 00:02:07.597096,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
646,0 days 00:02:07.800217,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
647,0 days 00:02:07.987720,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
648,0 days 00:02:08.190848,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
649,0 days 00:02:08.393968,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
650,0 days 00:02:08.581471,123,141,140,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
651,0 days 00:02:08.784595,123,141,139,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
652,0 days 00:02:08.987717,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
653,0 days 00:02:09.175190,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
654,0 days 00:02:09.378345,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
655,0 days 00:02:09.581469,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
656,0 days 00:02:09.768973,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
657,0 days 00:02:09.972096,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
658,0 days 00:02:10.175217,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
659,0 days 00:02:10.362722,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
660,0 days 00:02:10.565847,123,141,139,133,127,149,151,152,150,255,255,255,255,255,255,255,255,255
661,0 days 00:02:10.768968,123,140,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
662,0 days 00:02:10.956471,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
663,0 days 00:02:11.159595,123,141,139,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
664,0 days 00:02:11.362718,123,141,139,133,126,148,151,151,151,255,255,255,255,255,255,255,255,255
665,0 days 00:02:11.550220,123,141,139,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
666,0 days 00:02:11.753348,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
667,0 days 00:02:11.956468,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
668,0 days 00:02:12.143971,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
669,0 days 00:02:12.347097,123,141,140,133,127,151,151,152,150,255,255,255,255,255,255,255,255,255
670,0 days 00:02:12.550218,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
671,0 days 00:02:12.737721,123,141,139,133,127,148,151,151,151,255,255,255,255,255,255,255,255,255
672,0 days 00:02:12.940846,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
673,0 days 00:02:13.143969,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
674,0 days 00:02:13.331472,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
675,0 days 00:02:13.534595,123,141,139,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
676,0 days 00:02:13.737717,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
677,0 days 00:02:13.925221,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
678,0 days 00:02:14.128343,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
679,0 days 00:02:14.331468,123,141,139,133,126,149,152,151,151,255,255,255,255,255,255,255,255,255
680,0 days 00:02:14.518971,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
681,0 days 00:02:14.722095,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
682,0 days 00:02:14.925217,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
683,0 days 00:02:15.112726,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
684,0 days 00:02:15.315842,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
685,0 days 00:02:15.518967,123,141,140,133,127,151,151,152,150,255,255,255,255,255,255,255,255,255
686,0 days 00:02:15.706470,123,141,140,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
687,0 days 00:02:15.909593,123,141,139,133,126,149,151,151,150,255,255,255,255,255,255,255,255,255
688,0 days 00:02:16.112718,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
689,0 days 00:02:16.300223,123,141,139,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
690,0 days 00:02:16.503335,123,141,139,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
691,0 days 00:02:16.706468,123,141,140,133,127,149,151,152,150,255,255,255,255,255,255,255,255,255
692,0 days 00:02:16.893970,123,141,140,133,127,149,151,152,150,255,255,255,255,255,255,255,255,255
693,0 days 00:02:17.097093,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
694,0 days 00:02:17.300218,123,141,140,133,127,149,151,152,150,255,255,255,255,255,255,255,255,255
695,0 days 00:02:17.487720,123,140,139,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
696,0 days 00:02:17.690842,123,140,140,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
697,0 days 00:02:17.893968,123,141,140,133,127,149,152,152,150,255,255,255,255,255,255,255,255,255
698,0 days 00:02:18.081470,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
699,0 days 00:02:18.284592,123,141,139,133,126,151,151,151,150,255,255,255,255,255,255,255,255,255
700,0 days 00:02:18.487717,123,141,139,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
701,0 days 00:02:18.675221,123,141,139,133,127,151,151,152,150,255,255,255,255,255,255,255,255,255
702,0 days 00:02:18.878342,123,141,139,133,127,151,152,151,151,255,255,255,255,255,255,255,255,255
703,0 days 00:02:19.081468,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
704,0 days 00:02:19.268970,123,141,139,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
705,0 days 00:02:19.472092,123,141,140,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
706,0 days 00:02:19.675217,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
707,0 days 00:02:19.862723,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
708,0 days 00:02:20.065842,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
709,0 days 00:02:20.268970,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
710,0 days 00:02:20.456470,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
711,0 days 00:02:20.659593,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
712,0 days 00:02:20.862718,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
713,0 days 00:02:21.050220,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
714,0 days 00:02:21.253344,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
715,0 days 00:02:21.456468,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
716,0 days 00:02:21.643970,123,141,140,133,127,151,151,152,150,255,255,255,255,255,255,255,255,255
717,0 days 00:02:21.847093,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
718,0 days 00:02:22.034596,123,141,140,133,126,149,151,151,150,255,255,255,255,255,255,255,255,255
719,0 days 00:02:22.237721,123,141,140,133,127,149,152,152,150,255,255,255,255,255,255,255,255,255
720,0 days 00:02:22.440842,123,141,140,133,127,151,151,151,151,255,255,255,255,255,255,255,255,255
721,0 days 00:02:22.628345,123,141,140,133,127,151,151,152,150,255,255,255,255,255,255,255,255,255
722,0 days 00:02:22.831471,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
723,0 days 00:02:23.034593,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
724,0 days 00:02:23.222096,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
725,0 days 00:02:23.425224,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
726,0 days 00:02:23.628342,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
727,0 days 00:02:23.815846,123,141,139,133,126,148,151,151,151,255,255,255,255,255,255,255,255,255
728,0 days 00:02:24.023807,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
729,0 days 00:02:24.211391,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
730,0 days 00:02:24.414518,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
731,0 days 00:02:24.617636,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
732,0 days 00:02:24.805141,123,141,140,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
733,0 days 00:02:25.011660,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
734,0 days 00:02:25.214785,123,141,140,133,127,151,151,152,150,255,255,255,255,255,255,255,255,255
735,0 days 00:02:25.402286,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
736,0 days 00:02:25.605411,123,141,139,133,127,151,151,152,150,255,255,255,255,255,255,255,255,255
737,0 days 00:02:25.808534,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
738,0 days 00:02:25.996038,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
739,0 days 00:02:26.199159,123,141,140,133,127,151,151,152,150,255,255,255,255,255,255,255,255,255
740,0 days 00:02:26.402285,123,141,139,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
741,0 days 00:02:26.589799,123,141,139,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
742,0 days 00:02:26.792909,123,141,140,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
743,0 days 00:02:26.996034,123,141,140,133,127,151,151,152,150,255,255,255,255,255,255,255,255,255
744,0 days 00:02:27.183534,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
745,0 days 00:02:27.386660,123,141,139,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
746,0 days 00:02:27.589784,123,141,140,133,127,151,151,152,150,255,255,255,255,255,255,255,255,255
747,0 days 00:02:27.777288,123,141,140,133,127,151,151,152,150,255,255,255,255,255,255,255,255,255
748,0 days 00:02:27.980409,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
749,0 days 00:02:28.183535,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
750,0 days 00:02:28.371037,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
751,0 days 00:02:28.574158,123,141,139,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
752,0 days 00:02:28.761664,123,141,140,133,127,151,151,152,150,255,255,255,255,255,255,255,255,255
753,0 days 00:02:28.964786,123,141,139,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
754,0 days 00:02:29.167908,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
755,0 days 00:02:29.355412,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
756,0 days 00:02:29.558537,123,141,140,133,127,151,151,152,150,255,255,255,255,255,255,255,255,255
757,0 days 00:02:29.761659,123,141,140,133,127,151,151,152,150,255,255,255,255,255,255,255,255,255
758,0 days 00:02:29.949162,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
759,0 days 00:02:30.152287,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
760,0 days 00:02:30.355409,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
761,0 days 00:02:30.542911,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
762,0 days 00:02:30.746040,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
763,0 days 00:02:30.949160,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
764,0 days 00:02:31.136662,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
765,0 days 00:02:31.339786,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
766,0 days 00:02:31.542909,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
767,0 days 00:02:31.730412,123,141,140,133,127,151,152,151,150,255,255,255,255,255,255,255,255,255
768,0 days 00:02:31.933536,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
769,0 days 00:02:32.136659,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
770,0 days 00:02:32.324162,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
771,0 days 00:02:32.527287,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
772,0 days 00:02:32.730409,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
773,0 days 00:02:32.917913,123,141,139,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
774,0 days 00:02:33.121036,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
775,0 days 00:02:33.324159,123,141,139,133,127,151,151,151,151,255,255,255,255,255,255,255,255,255
776,0 days 00:02:33.511662,123,141,139,133,127,149,151,150,151,255,255,255,255,255,255,255,255,255
777,0 days 00:02:33.714786,123,140,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
778,0 days 00:02:33.917909,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
779,0 days 00:02:34.105390,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
780,0 days 00:02:34.308537,123,141,139,133,127,151,151,151,151,255,255,255,255,255,255,255,255,255
781,0 days 00:02:34.511659,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
782,0 days 00:02:34.699161,123,141,139,133,127,151,151,151,151,255,255,255,255,255,255,255,255,255
783,0 days 00:02:34.902286,123,141,140,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
784,0 days 00:02:35.105409,123,141,140,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
785,0 days 00:02:35.292911,123,141,140,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
786,0 days 00:02:35.496039,123,141,140,133,127,151,152,151,150,255,255,255,255,255,255,255,255,255
787,0 days 00:02:35.699159,123,141,140,133,127,149,152,152,150,255,255,255,255,255,255,255,255,255
788,0 days 00:02:35.886664,123,141,140,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
789,0 days 00:02:36.089784,123,141,140,133,127,149,151,152,150,255,255,255,255,255,255,255,255,255
790,0 days 00:02:36.292909,123,141,140,133,127,149,151,152,150,255,255,255,255,255,255,255,255,255
791,0 days 00:02:36.480413,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
792,0 days 00:02:36.683525,123,141,140,133,127,149,152,152,150,255,255,255,255,255,255,255,255,255
793,0 days 00:02:36.886659,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
794,0 days 00:02:37.074157,123,141,140,133,127,149,152,152,150,255,255,255,255,255,255,255,255,255
795,0 days 00:02:37.277283,123,141,140,133,127,149,151,152,150,255,255,255,255,255,255,255,255,255
796,0 days 00:02:37.480409,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
797,0 days 00:02:37.667911,123,141,139,133,127,151,151,151,151,255,255,255,255,255,255,255,255,255
798,0 days 00:02:37.871032,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
799,0 days 00:02:38.074160,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
800,0 days 00:02:38.261661,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
801,0 days 00:02:38.464781,123,141,140,133,127,149,152,152,150,255,255,255,255,255,255,255,255,255
802,0 days 00:02:38.657208,123,141,139,133,127,151,151,151,151,255,255,255,255,255,255,255,255,255
803,0 days 00:02:38.860329,123,141,139,133,127,151,151,151,151,255,255,255,255,255,255,255,255,255
804,0 days 00:02:39.063455,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
805,0 days 00:02:39.250957,123,141,139,133,127,151,151,151,151,255,255,255,255,255,255,255,255,255
806,0 days 00:02:39.454072,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
807,0 days 00:02:39.657205,123,141,139,133,127,151,151,151,151,255,255,255,255,255,255,255,255,255
808,0 days 00:02:39.844707,123,140,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
809,0 days 00:02:40.047829,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
810,0 days 00:02:40.250955,123,141,139,133,127,151,151,151,151,255,255,255,255,255,255,255,255,255
811,0 days 00:02:40.438457,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
812,0 days 00:02:40.641580,123,141,139,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
813,0 days 00:02:40.844705,123,141,139,133,127,151,151,151,151,255,255,255,255,255,255,255,255,255
814,0 days 00:02:41.032207,123,141,140,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
815,0 days 00:02:41.235331,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
816,0 days 00:02:41.438454,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
817,0 days 00:02:41.625958,123,141,140,133,127,149,151,152,150,255,255,255,255,255,255,255,255,255
818,0 days 00:02:41.829080,123,141,139,133,127,151,151,151,151,255,255,255,255,255,255,255,255,255
819,0 days 00:02:42.016582,123,141,139,133,127,151,151,151,151,255,255,255,255,255,255,255,255,255
820,0 days 00:02:42.219708,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
821,0 days 00:02:42.422829,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
822,0 days 00:02:42.625954,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
823,0 days 00:02:42.813457,123,140,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
824,0 days 00:02:43.016580,123,141,139,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
825,0 days 00:02:43.204082,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
826,0 days 00:02:43.407208,123,141,140,133,127,151,152,151,150,255,255,255,255,255,255,255,255,255
827,0 days 00:02:43.610330,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
828,0 days 00:02:43.797833,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
829,0 days 00:02:44.000957,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
830,0 days 00:02:44.204079,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
831,0 days 00:02:44.391583,123,140,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
832,0 days 00:02:44.594708,123,141,139,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
833,0 days 00:02:44.797830,123,141,139,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
834,0 days 00:02:44.985332,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
835,0 days 00:02:45.188459,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
836,0 days 00:02:45.391579,123,140,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
837,0 days 00:02:45.579085,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
838,0 days 00:02:45.782208,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
839,0 days 00:02:45.985331,123,140,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
840,0 days 00:02:46.172835,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
841,0 days 00:02:46.375959,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
842,0 days 00:02:46.579079,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
843,0 days 00:02:46.766583,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
844,0 days 00:02:46.969707,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
845,0 days 00:02:47.172829,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
846,0 days 00:02:47.360333,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
847,0 days 00:02:47.563461,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
848,0 days 00:02:47.766580,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
849,0 days 00:02:47.954082,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
850,0 days 00:02:48.157207,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
851,0 days 00:02:48.360329,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
852,0 days 00:02:48.547832,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
853,0 days 00:02:48.750955,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
854,0 days 00:02:48.954079,123,141,140,133,127,151,151,151,151,255,255,255,255,255,255,255,255,255
855,0 days 00:02:49.141582,123,140,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
856,0 days 00:02:49.344705,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
857,0 days 00:02:49.547830,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
858,0 days 00:02:49.735333,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
859,0 days 00:02:49.938453,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
860,0 days 00:02:50.141579,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
861,0 days 00:02:50.329083,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
862,0 days 00:02:50.532204,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
863,0 days 00:02:50.735330,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
864,0 days 00:02:50.922847,123,141,140,133,127,151,151,151,151,255,255,255,255,255,255,255,255,255
865,0 days 00:02:51.125956,123,141,140,133,127,151,152,151,150,255,255,255,255,255,255,255,255,255
866,0 days 00:02:51.318581,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
867,0 days 00:02:51.521703,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
868,0 days 00:02:51.724830,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
869,0 days 00:02:51.912333,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
870,0 days 00:02:52.115455,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
871,0 days 00:02:52.318579,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
872,0 days 00:02:52.506082,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
873,0 days 00:02:52.709204,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
874,0 days 00:02:52.896709,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
875,0 days 00:02:53.099808,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
876,0 days 00:02:53.302954,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
877,0 days 00:02:53.490456,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
878,0 days 00:02:53.693583,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
879,0 days 00:02:53.896704,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
880,0 days 00:02:54.084206,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
881,0 days 00:02:54.287335,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
882,0 days 00:02:54.490454,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
883,0 days 00:02:54.677956,123,141,139,133,126,148,151,151,151,255,255,255,255,255,255,255,255,255
884,0 days 00:02:54.881081,123,141,140,133,127,151,151,151,151,255,255,255,255,255,255,255,255,255
885,0 days 00:02:55.084204,123,141,139,133,127,151,151,151,151,255,255,255,255,255,255,255,255,255
886,0 days 00:02:55.271706,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
887,0 days 00:02:55.474831,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
888,0 days 00:02:55.677954,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
889,0 days 00:02:55.865458,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
890,0 days 00:02:56.068582,123,141,140,133,127,151,152,151,151,255,255,255,255,255,255,255,255,255
891,0 days 00:02:56.271705,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
892,0 days 00:02:56.459208,123,141,140,133,127,149,152,152,150,255,255,255,255,255,255,255,255,255
893,0 days 00:02:56.662331,123,141,140,133,127,149,152,152,150,255,255,255,255,255,255,255,255,255
894,0 days 00:02:56.865454,123,140,140,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
895,0 days 00:02:57.052957,123,141,140,133,127,149,152,151,150,255,255,255,255,255,255,255,255,255
896,0 days 00:02:57.256081,123,140,139,133,126,149,151,151,150,255,255,255,255,255,255,255,255,255
897,0 days 00:02:57.459205,123,141,140,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
898,0 days 00:02:57.646708,123,141,139,133,126,149,151,151,151,255,255,255,255,255,255,255,255,255
899,0 days 00:02:57.849833,123,141,140,133,127,149,152,151,150,255,255,255,255,255,255,255,255,255
900,0 days 00:02:58.052954,123,141,140,133,127,149,151,151,150,255,255,255,255,255,255,255,255,255
901,0 days 00:02:58.240458,123,141,139,133,126,151,151,151,151,255,255,255,255,255,255,255,255,255
902,0 days 00:02:58.443583,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
903,0 days 00:02:58.646704,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
904,0 days 00:02:58.834210,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
905,0 days 00:02:59.037334,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
906,0 days 00:02:59.240454,123,141,139,133,126,149,152,151,151,255,255,255,255,255,255,255,255,255
907,0 days 00:02:59.427957,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
908,0 days 00:02:59.631082,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
909,0 days 00:02:59.834205,123,141,139,133,127,149,151,151,151,255,255,255,255,255,255,255,255,255
910,0 days 00:03:00.021706,123,141,139,133,127,149,152,151,151,255,255,255,255,255,255,255,255,255
911,0 days 00:03:00.224827,123,141,140,133,127,151,152,151,150,255,255,255,255,255,255,255,255,255
912,0 days 00:03:00.427955,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
913,0 days 00:03:00.615457,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
914,0 days 00:03:00.818582,123,141,140,133,127,151,151,152,150,255,255,255,255,255,255,255,255,255
915,0 days 00:03:01.021704,123,141,140,133,127,151,151,151,150,255,255,255,255,255,255,255,255,255
