3339,4.107,90.4,90.4,91.4
3361,4.097,90.4,89.4,91.4
3383,4.094,90.4,90.4,90.4
3404,4.094,89.4,89.4,90.4
3426,4.097,89.4,90.4,91.4
3448,4.094,90.4,89.4,90.4
3470,4.094,89.4,91.4,90.4
3492,4.094,90.4,90.4,91.4
3514,4.094,90.4,91.4,90.4
3536,4.094,90.4,89.4,90.4
3557,4.097,89.4,90.4,90.4
3579,4.097,91.4,89.4,90.4
3601,4.097,89.4,90.4,90.4
3623,4.091,90.4,90.4,89.4
3645,4.087,89.4,89.4,89.4
3666,4.091,89.4,89.4,89.4
3688,4.091,90.4,89.4,89.4
3710,4.084,89.4,89.4,89.4
3732,4.091,89.4,90.4,89.4
3754,4.091,89.4,89.4,89.4
3775,4.084,89.4,89.4,89.4
3797,4.087,90.4,89.4,89.4
3819,4.094,89.4,89.4,90.4
3841,4.091,89.4,89.4,89.4
3863,4.091,89.4,89.4,89.4
3884,4.084,89.4,89.4,89.4
3906,4.087,89.4,89.4,89.4
3928,4.084,89.4,89.4,89.4
3950,4.080,89.4,89.4,88.4
3972,4.087,89.4,89.4,89.4
3994,4.080,89.4,89.4,88.4
4015,4.084,89.4,89.4,89.4
4037,4.080,89.4,89.4,88.4
4059,4.080,89.4,89.4,88.4
4081,4.084,89.4,88.4,89.4
4103,4.077,89.4,89.4,88.4
4124,4.087,88.4,89.4,88.4
4146,4.087,89.4,89.4,89.4
4168,4.077,88.4,88.4,88.4
4190,4.080,89.4,89.4,88.4
4212,4.087,88.4,89.4,88.4
4233,4.080,88.4,88.4,88.4
4255,4.080,89.4,88.4,88.4
4277,4.074,88.4,88.4,87.4
4299,4.080,88.4,89.4,88.4
4321,4.080,87.4,88.4,88.4
4343,4.077,88.4,88.4,88.4
4364,4.080,89.4,88.4,88.4
4386,4.084,88.4,87.4,89.4
4408,4.080,88.4,87.4,88.4
4430,4.074,89.4,87.4,87.4
4452,4.077,87.4,88.4,88.4
4473,4.087,87.4,88.4,89.4
4495,4.074,88.4,88.4,87.4
4517,4.077,89.4,88.4,88.4
4539,4.074,88.4,88.4,87.4
4561,4.070,88.4,88.4,87.4
4582,4.077,87.4,87.4,88.4
4604,4.074,87.4,87.4,87.4
4626,4.074,88.4,88.4,87.4
4648,4.080,87.4,87.4,88.4
4670,4.074,88.4,88.4,87.4
4691,4.070,87.4,88.4,87.4
4713,4.077,88.4,87.4,88.4
4735,4.070,88.4,87.4,87.4
4757,4.067,87.4,88.4,87.4
4779,4.077,88.4,87.4,88.4
4801,4.070,88.4,87.4,87.4
4822,4.077,88.4,87.4,88.4
4844,4.074,88.4,87.4,87.4
4866,4.067,87.4,87.4,87.4
4888,4.070,87.4,88.4,87.4
4910,4.067,87.4,88.4,87.4
4931,4.074,87.4,87.4,87.4
4953,4.067,88.4,87.4,87.4
4975,4.070,87.4,87.4,87.4
4997,4.064,87.4,87.4,86.4
5019,4.067,87.4,87.4,87.4
5040,4.070,87.4,87.4,87.4
5062,4.064,87.4,87.4,86.4
5084,4.060,87.4,87.4,86.4
5106,4.074,87.4,87.4,87.4
5128,4.064,86.4,86.4,86.4
5149,4.067,87.4,87.4,87.4
5171,4.067,87.4,87.4,87.4
5193,4.064,86.4,87.4,86.4
5215,4.064,87.4,87.4,86.4
5237,4.067,86.4,86.4,87.4
5259,4.064,87.4,87.4,86.4
5280,4.064,87.4,87.4,86.4
5302,4.067,87.4,87.4,87.4
5324,4.067,86.4,87.4,87.4
5346,4.067,86.4,87.4,87.4
5367,4.064,87.4,85.4,86.4
5389,4.070,86.4,87.4,87.4
5411,4.070,87.4,86.4,87.4
5433,4.064,85.4,86.4,86.4
5455,4.064,86.4,86.4,86.4
5477,4.064,86.4,86.4,86.4
5498,4.057,86.4,86.4,85.4
5520,4.057,86.4,87.4,85.4
5542,4.060,87.4,86.4,86.4
5564,4.057,86.4,86.4,85.4
5585,4.060,86.4,85.4,86.4
5607,4.060,85.4,86.4,85.4
5629,4.060,86.4,86.4,86.4
5651,4.057,86.4,86.4,85.4
5673,4.054,86.4,85.4,85.4
5695,4.060,86.4,85.4,86.4
5717,4.060,86.4,85.4,86.4
5738,4.064,86.4,86.4,85.4
5760,4.057,86.4,86.4,85.4
5782,4.060,85.4,86.4,86.4
5804,4.060,85.4,86.4,86.4
5826,4.050,86.4,86.4,85.4
5847,4.054,86.4,85.4,85.4
5869,4.060,86.4,85.4,86.4
5891,4.054,86.4,85.4,85.4
5913,4.060,86.4,85.4,86.4
5935,4.057,85.4,86.4,85.4
5956,4.054,85.4,85.4,85.4
5978,4.060,86.4,85.4,85.4
6000,4.050,86.4,85.4,85.4
6022,4.054,85.4,86.4,85.4
6044,4.050,85.4,85.4,85.4
6066,4.060,85.4,85.4,85.4
6087,4.047,85.4,85.4,84.4
6109,4.047,84.4,85.4,84.4
6131,4.054,84.4,86.4,85.4
6153,4.057,85.4,85.4,85.4
6175,4.060,85.4,85.4,85.4
6196,4.047,85.4,84.4,84.4
6218,4.050,85.4,85.4,85.4
6240,4.057,85.4,85.4,85.4
6262,4.047,84.4,85.4,84.4
6284,4.054,85.4,84.4,85.4
6305,4.047,85.4,85.4,84.4
6327,4.047,85.4,84.4,85.4
6349,4.047,85.4,85.4,84.4
6371,4.047,85.4,85.4,84.4
6393,4.050,85.4,85.4,85.4
6414,4.047,85.4,84.4,84.4
6436,4.057,85.4,84.4,85.4
6458,4.057,84.4,85.4,84.4
6480,4.047,84.4,84.4,84.4
6502,4.047,84.4,85.4,84.4
6524,4.050,85.4,85.4,85.4
6545,4.040,85.4,85.4,83.4
6567,4.047,85.4,83.4,84.4
6589,4.047,85.4,84.4,84.4
6611,4.044,84.4,85.4,84.4
6632,4.047,84.4,85.4,84.4
6654,4.050,84.4,84.4,85.4
6676,4.040,84.4,84.4,85.4
6698,4.050,84.4,84.4,85.4
6720,4.040,84.4,84.4,83.4
6741,4.040,84.4,84.4,83.4
6763,4.047,83.4,84.4,84.4
6785,4.047,84.4,84.4,84.4
6807,4.047,84.4,84.4,84.4
6829,4.047,84.4,84.4,84.4
6850,4.047,85.4,84.4,84.4
6872,4.040,84.4,84.4,83.4
6894,4.047,84.4,84.4,84.4
6916,4.037,84.4,84.4,83.4
6938,4.044,84.4,84.4,84.4
6960,4.044,84.4,84.4,84.4
6981,4.040,84.4,84.4,83.4
7003,4.044,84.4,84.4,84.4
7025,4.047,84.4,83.4,84.4
7047,4.040,84.4,84.4,83.4
7069,4.040,84.4,84.4,83.4
7090,4.044,84.4,84.4,84.4
7112,4.047,84.4,83.4,84.4
7134,4.047,83.4,83.4,84.4
7156,4.044,84.4,84.4,84.4
7177,4.044,84.4,83.4,84.4
7199,4.040,84.4,84.4,83.4
7221,4.044,83.4,83.4,84.4
7243,4.037,84.4,84.4,83.4
7265,4.044,84.4,84.4,84.4
7286,4.040,84.4,83.4,83.4
7308,4.040,84.4,83.4,83.4
7330,4.040,83.4,83.4,83.4
7352,4.037,82.4,83.4,83.4
7374,4.044,84.4,83.4,84.4
7396,4.037,83.4,83.4,83.4
7417,4.040,83.4,83.4,83.4
7439,4.040,83.4,83.4,83.4
7461,4.037,83.4,83.4,83.4
7483,4.040,83.4,83.4,83.4
7504,4.040,83.4,83.4,83.4
7526,4.037,83.4,83.4,83.4
7548,4.031,84.4,83.4,82.4
7570,4.034,84.4,83.4,83.4
7592,4.034,84.4,83.4,83.4
7613,4.040,83.4,83.4,83.4
7635,4.031,82.4,82.4,82.4
7657,4.034,83.4,83.4,83.4
7679,4.034,83.4,83.4,83.4
7701,4.034,83.4,82.4,83.4
7722,4.037,83.4,83.4,83.4
7744,4.034,83.4,83.4,83.4
7766,4.034,82.4,83.4,83.4
7788,4.037,83.4,83.4,83.4
7810,4.031,83.4,83.4,82.4
7831,4.034,82.4,83.4,83.4
7853,4.027,83.4,82.4,82.4
7875,4.040,84.4,82.4,83.4
7897,4.037,83.4,83.4,83.4
7919,4.027,83.4,81.4,82.4
7940,4.034,83.4,82.4,83.4
7962,4.031,83.4,83.4,82.4
7984,4.031,82.4,82.4,82.4
8006,4.027,83.4,81.4,82.4
8028,4.034,83.4,83.4,83.4
8049,4.034,83.4,83.4,83.4
8071,4.024,83.4,82.4,81.4
8093,4.031,83.4,82.4,82.4
8115,4.031,83.4,82.4,82.4
8136,4.034,83.4,82.4,83.4
8158,4.034,82.4,83.4,83.4
8180,4.031,83.4,81.4,82.4
8202,4.027,81.4,82.4,82.4
8224,4.027,82.4,82.4,83.4
8246,4.031,82.4,82.4,81.4
8267,4.034,83.4,82.4,82.4
8289,4.034,82.4,82.4,83.4
8311,4.031,82.4,83.4,82.4
8333,4.021,82.4,82.4,81.4
8354,4.024,81.4,82.4,81.4
8376,4.027,82.4,83.4,82.4
8398,4.034,83.4,82.4,83.4
8420,4.027,82.4,82.4,82.4
8442,4.031,81.4,81.4,82.4
8463,4.027,82.4,82.4,82.4
8485,4.027,82.4,82.4,82.4
8507,4.024,82.4,82.4,81.4
8529,4.021,81.4,81.4,81.4
8551,4.021,81.4,82.4,81.4
8572,4.031,82.4,81.4,82.4
8594,4.031,82.4,83.4,82.4
8616,4.031,81.4,81.4,81.4
8638,4.024,81.4,81.4,81.4
8660,4.034,82.4,81.4,82.4
8681,4.034,82.4,81.4,82.4
8703,4.021,81.4,81.4,81.4
8725,4.024,81.4,81.4,81.4
8747,4.027,82.4,81.4,82.4
8769,4.027,82.4,81.4,82.4
8790,4.024,81.4,81.4,81.4
8812,4.024,82.4,81.4,82.4
8834,4.021,81.4,81.4,81.4
8856,4.021,82.4,81.4,81.4
8877,4.024,81.4,81.4,81.4
8899,4.024,83.4,81.4,81.4
8921,4.027,82.4,81.4,81.4
8943,4.024,82.4,81.4,81.4
8965,4.027,81.4,81.4,82.4
8986,4.024,81.4,81.4,81.4
9008,4.024,81.4,81.4,81.4
9030,4.018,81.4,81.4,81.4
9052,4.024,80.4,81.4,81.4
9074,4.024,82.4,81.4,81.4
9096,4.021,82.4,80.4,81.4
9117,4.014,81.4,81.4,80.4
9139,4.024,81.4,80.4,81.4
9161,4.021,81.4,81.4,81.4
9183,4.021,81.4,80.4,81.4
9204,4.018,81.4,81.4,81.4
9226,4.018,81.4,82.4,81.4
9248,4.021,81.4,81.4,81.4
9270,4.021,81.4,81.4,81.4
9292,4.021,81.4,81.4,81.4
9313,4.021,81.4,81.4,81.4
9335,4.018,81.4,81.4,81.4
9357,4.014,81.4,81.4,80.4
9379,4.018,80.4,81.4,81.4
9401,4.014,81.4,81.4,80.4
9422,4.018,81.4,81.4,81.4
9444,4.018,80.4,81.4,81.4
9466,4.018,81.4,81.4,81.4
9488,4.018,81.4,81.4,81.4
9510,4.018,81.4,81.4,81.4
9531,4.021,81.4,81.4,81.4
9553,4.014,81.4,81.4,80.4
9575,4.024,80.4,81.4,81.4
9597,4.021,80.4,81.4,81.4
9619,4.018,81.4,80.4,81.4
9640,4.011,81.4,81.4,80.4
9662,4.021,81.4,80.4,81.4
9684,4.024,80.4,81.4,81.4
9706,4.021,81.4,80.4,81.4
9728,4.014,81.4,80.4,80.4
9749,4.018,81.4,80.4,81.4
9771,4.021,81.4,80.4,81.4
9793,4.014,81.4,81.4,80.4
9815,4.018,80.4,81.4,81.4
9836,4.021,81.4,80.4,81.4
9858,4.018,81.4,81.4,81.4
9880,4.018,81.4,80.4,81.4
9902,4.014,80.4,80.4,80.4
9924,4.011,80.4,80.4,80.4
9946,4.018,81.4,81.4,81.4
9967,4.011,80.4,80.4,80.4
9989,4.014,80.4,81.4,80.4
10011,4.014,81.4,80.4,80.4
10033,4.011,81.4,80.4,80.4
10055,4.018,80.4,80.4,81.4
10076,4.014,81.4,80.4,80.4
10098,4.011,81.4,81.4,80.4
10120,4.014,81.4,80.4,80.4
10142,4.011,81.4,80.4,80.4
10164,4.014,80.4,80.4,80.4
10185,4.014,80.4,81.4,80.4
10207,4.014,81.4,81.4,80.4
10229,4.008,81.4,81.4,80.4
10251,4.011,80.4,80.4,80.4
10272,4.014,81.4,80.4,80.4
10294,4.011,80.4,79.4,80.4
10316,4.011,81.4,80.4,80.4
10338,4.014,80.4,80.4,80.4
10360,4.014,80.4,81.4,80.4
10382,4.014,81.4,80.4,80.4
10403,4.014,80.4,81.4,80.4
10425,4.011,81.4,80.4,80.4
10447,4.014,81.4,80.4,80.4
10469,4.005,81.4,80.4,79.4
10491,4.011,80.4,79.4,80.4
10512,4.014,81.4,80.4,80.4
10534,4.008,80.4,80.4,80.4
10556,4.011,80.4,80.4,80.4
10578,4.014,81.4,79.4,80.4
10600,4.005,80.4,81.4,79.4
10621,4.018,80.4,80.4,81.4
10643,4.011,79.4,80.4,80.4
10665,4.011,80.4,80.4,80.4
10687,4.011,80.4,80.4,80.4
10709,4.011,80.4,80.4,80.4
10730,4.008,80.4,80.4,80.4
10752,4.005,80.4,80.4,79.4
10774,4.008,80.4,80.4,80.4
10796,4.018,80.4,80.4,81.4
10818,4.011,81.4,80.4,80.4
10839,4.011,80.4,80.4,80.4
10861,4.011,80.4,80.4,80.4
10883,4.008,81.4,80.4,80.4
10905,4.014,80.4,80.4,80.4
10927,4.011,80.4,80.4,80.4
10948,4.008,80.4,80.4,80.4
10970,4.005,80.4,80.4,79.4
10992,4.014,80.4,79.4,80.4
11014,4.005,80.4,80.4,79.4
11036,4.011,80.4,80.4,80.4
11057,4.008,80.4,80.4,80.4
11079,4.005,80.4,80.4,79.4
11101,4.014,79.4,80.4,80.4
11123,4.011,80.4,80.4,80.4
11145,4.011,80.4,80.4,80.4
11167,4.005,80.4,80.4,79.4
11188,4.008,80.4,80.4,80.4
11210,4.011,80.4,80.4,80.4
11232,4.014,80.4,80.4,80.4
11254,4.008,80.4,80.4,80.4
11275,4.005,80.4,80.4,79.4
11297,4.011,80.4,80.4,80.4
11319,4.005,80.4,79.4,79.4
11341,4.005,78.4,80.4,79.4
11363,4.005,80.4,80.4,79.4
11384,4.011,80.4,79.4,80.4
11406,4.018,80.4,80.4,80.4
11428,4.008,80.4,80.4,80.4
11450,4.001,80.4,81.4,78.4
11472,3.998,80.4,80.4,78.4
11493,4.011,80.4,80.4,80.4
11515,4.008,79.4,78.4,80.4
11537,4.005,80.4,80.4,79.4
11559,4.008,80.4,80.4,80.4
11581,4.011,78.4,79.4,80.4
11603,4.005,80.4,80.4,79.4
11624,4.011,80.4,80.4,80.4
11646,4.014,80.4,80.4,80.4
11668,4.011,80.4,80.4,80.4
11690,4.014,80.4,80.4,80.4
11712,4.005,80.4,80.4,79.4
11733,4.005,79.4,78.4,79.4
11755,3.995,79.4,80.4,78.4
11777,4.005,79.4,78.4,79.4
11799,4.001,78.4,79.4,78.4
11821,4.008,80.4,79.4,80.4
11842,4.008,80.4,80.4,80.4
11864,4.011,80.4,78.4,80.4
11886,4.001,80.4,79.4,78.4
11908,4.011,80.4,79.4,80.4
11930,4.005,80.4,79.4,79.4
11951,4.005,79.4,80.4,79.4
11973,4.011,79.4,78.4,80.4
11995,4.008,80.4,80.4,80.4
12017,4.005,80.4,79.4,79.4
12039,4.008,79.4,80.4,80.4
12061,4.001,79.4,78.4,78.4
12083,4.001,78.4,78.4,78.4
12104,4.008,80.4,79.4,80.4
12126,4.001,79.4,80.4,78.4
12148,4.001,80.4,79.4,78.4
12170,4.005,80.4,78.4,79.4
12192,4.005,78.4,79.4,79.4
12213,3.998,78.4,78.4,78.4
12235,4.005,79.4,78.4,79.4
12257,4.001,80.4,78.4,78.4
12279,4.008,80.4,79.4,80.4
12301,4.008,79.4,79.4,80.4
12322,3.998,79.4,79.4,78.4
12344,4.001,79.4,80.4,78.4
12366,4.008,80.4,80.4,80.4
12388,4.008,80.4,79.4,80.4
12410,3.998,78.4,80.4,78.4
12432,4.008,79.4,78.4,80.4
12453,3.995,80.4,79.4,78.4
12475,4.001,79.4,78.4,78.4
12497,4.005,79.4,78.4,79.4
12519,4.005,79.4,79.4,79.4
12541,4.001,78.4,80.4,78.4
12562,4.001,80.4,78.4,78.4
12584,4.005,80.4,78.4,79.4
12606,4.005,79.4,80.4,79.4
12628,4.005,78.4,78.4,79.4
12650,4.005,78.4,79.4,79.4
12671,4.001,78.4,79.4,78.4
12693,3.998,78.4,78.4,78.4
12715,4.001,78.4,78.4,78.4
12737,3.995,79.4,78.4,78.4
12759,4.005,79.4,78.4,79.4
12780,4.001,78.4,78.4,78.4
12802,3.998,78.4,79.4,78.4
12824,3.998,78.4,80.4,78.4
12846,4.005,78.4,78.4,79.4
12868,4.005,79.4,78.4,79.4
12890,4.001,77.4,78.4,78.4
12911,4.001,79.4,78.4,78.4
12933,4.001,79.4,78.4,78.4
12955,3.998,80.4,78.4,78.4
12977,4.001,78.4,78.4,78.4
12999,4.001,78.4,78.4,78.4
13020,4.001,78.4,78.4,78.4
13042,4.001,79.4,78.4,78.4
13064,3.998,78.4,78.4,78.4
13086,3.995,78.4,77.4,78.4
13108,4.001,78.4,78.4,78.4
13129,3.998,79.4,78.4,78.4
13151,4.001,79.4,78.4,78.4
13173,3.998,78.4,78.4,78.4
13195,3.995,78.4,78.4,78.4
13217,4.001,79.4,77.4,78.4
13239,3.995,78.4,78.4,78.4
13260,4.005,79.4,78.4,79.4
13282,3.998,78.4,78.4,78.4
13304,4.001,78.4,78.4,78.4
13326,3.998,78.4,78.4,78.4
13348,3.995,79.4,78.4,78.4
13370,3.995,78.4,78.4,78.4
13391,3.998,78.4,78.4,78.4
13413,3.998,78.4,78.4,78.4
13435,3.995,78.4,78.4,78.4
13457,3.995,78.4,78.4,78.4
13479,3.998,79.4,78.4,78.4
13500,3.995,78.4,78.4,78.4
13522,3.998,79.4,77.4,78.4
13544,3.995,78.4,76.4,78.4
13566,4.001,78.4,78.4,78.4
13588,3.998,78.4,77.4,78.4
13610,3.995,78.4,78.4,78.4
13631,3.992,78.4,76.4,77.4
13653,3.998,78.4,78.4,78.4
13675,4.001,78.4,78.4,78.4
13697,3.998,78.4,78.4,78.4
13719,3.998,78.4,77.4,78.4
13741,3.995,78.4,77.4,78.4
13762,4.001,78.4,78.4,78.4
13784,3.998,78.4,77.4,78.4
13806,3.992,78.4,78.4,77.4
13828,3.995,78.4,78.4,78.4
13850,3.995,78.4,78.4,78.4
13871,3.992,78.4,78.4,77.4
13893,4.001,78.4,77.4,78.4
13915,3.992,77.4,78.4,77.4
13937,3.992,77.4,78.4,77.4
13959,4.001,78.4,76.4,78.4
13980,3.995,76.4,76.4,78.4
14002,3.995,78.4,78.4,78.4
14024,3.995,78.4,77.4,78.4
14046,3.998,76.4,77.4,78.4
14068,3.998,78.4,77.4,78.4
14090,3.998,78.4,77.4,77.4
14112,3.995,77.4,76.4,78.4
14133,3.995,78.4,76.4,78.4
14155,3.995,78.4,77.4,78.4
14177,3.992,78.4,77.4,77.4
14199,3.995,78.4,77.4,78.4
14221,3.988,78.4,77.4,76.4
14242,3.992,78.4,77.4,77.4
14264,3.995,76.4,77.4,78.4
14286,3.995,77.4,77.4,78.4
14308,3.988,78.4,77.4,76.4
14330,3.988,78.4,77.4,76.4
14352,3.988,77.4,76.4,76.4
14373,3.992,76.4,77.4,77.4
14395,3.992,78.4,76.4,77.4
14417,3.988,76.4,76.4,76.4
14439,3.995,77.4,77.4,78.4
14461,3.992,76.4,78.4,77.4
14483,3.992,76.4,77.4,77.4
14505,3.995,78.4,76.4,78.4
14527,3.992,77.4,77.4,77.4
14548,3.992,78.4,76.4,77.4
14570,3.992,77.4,77.4,77.4
14592,3.992,77.4,76.4,77.4
14614,3.995,77.4,76.4,78.4
14636,3.992,77.4,76.4,77.4
14657,3.992,78.4,77.4,77.4
14679,3.992,77.4,77.4,77.4
14701,3.988,76.4,77.4,76.4
14723,3.988,77.4,76.4,76.4
14745,3.992,77.4,76.4,77.4
14766,3.988,76.4,76.4,76.4
14788,3.988,78.4,78.4,76.4
14810,3.992,77.4,76.4,77.4
14832,3.992,76.4,76.4,77.4
14854,3.988,77.4,76.4,76.4
14876,3.985,78.4,76.4,76.4
14898,3.992,77.4,76.4,77.4
14919,3.985,77.4,77.4,76.4
14941,3.988,77.4,76.4,76.4
14963,3.985,77.4,76.4,76.4
14985,3.985,77.4,76.4,76.4
15007,3.995,76.4,76.4,78.4
15029,3.982,77.4,77.4,76.4
15050,3.985,77.4,76.4,76.4
15072,3.985,76.4,76.4,76.4
15094,3.992,77.4,76.4,77.4
15116,3.988,76.4,77.4,76.4
15138,3.982,76.4,76.4,76.4
15159,3.985,76.4,76.4,76.4
15181,3.982,76.4,76.4,76.4
15203,3.985,77.4,76.4,76.4
15225,3.985,76.4,76.4,76.4
15247,3.985,75.4,75.4,76.4
15269,3.979,76.4,76.4,75.4
15291,3.982,76.4,76.4,76.4
15312,3.982,76.4,76.4,76.4
15334,3.985,77.4,76.4,76.4
15356,3.988,76.4,76.4,76.4
15378,3.985,76.4,76.4,76.4
15400,3.982,77.4,76.4,76.4
15422,3.988,76.4,76.4,76.4
15443,3.988,76.4,76.4,76.4
15465,3.979,76.4,75.4,75.4
15487,3.979,76.4,76.4,75.4
15509,3.985,76.4,75.4,76.4
15531,3.982,75.4,76.4,76.4
15552,3.985,76.4,75.4,76.4
15574,3.982,76.4,76.4,76.4
15596,3.985,76.4,76.4,76.4
15618,3.988,76.4,76.4,76.4
15640,3.985,76.4,76.4,76.4
15662,3.982,76.4,75.4,76.4
15683,3.985,76.4,75.4,76.4
15705,3.979,75.4,76.4,75.4
15727,3.982,76.4,75.4,76.4
15749,3.982,76.4,76.4,76.4
15771,3.979,75.4,76.4,75.4
15793,3.976,76.4,76.4,75.4
15815,3.979,75.4,76.4,75.4
15836,3.985,75.4,76.4,76.4
15858,3.979,75.4,76.4,75.4
15880,3.982,76.4,76.4,76.4
15902,3.979,76.4,76.4,75.4
15924,3.979,75.4,76.4,75.4
15945,3.985,75.4,75.4,76.4
15967,3.979,75.4,76.4,75.4
15989,3.982,75.4,75.4,76.4
16011,3.985,75.4,75.4,76.4
16033,3.979,76.4,75.4,75.4
16055,3.985,75.4,75.4,76.4
16076,3.985,76.4,76.4,76.4
16098,3.982,75.4,75.4,76.4
